player_name,team,season,age,games_played,games_started,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,usage_rate,per,true_shooting_pct,bpm,vorp
DeMar Morris,MIA,2022-23,28,74,8,34.2,8.0,6.3,3.3,1.7,0.7,1.9,0.538,0.401,0.706,15.1,17.4,0.601,-0.5,0.2
Fred Lopez,WAS,2022-23,24,43,5,25.0,15.8,4.0,1.0,0.8,1.1,1.7,0.439,0.311,0.84,20.2,15.3,0.586,-2.7,2.2
Luka Evans,MEM,2022-23,30,62,5,24.0,14.5,3.0,3.4,0.8,0.5,2.7,0.396,0.336,0.774,26.5,21.3,0.544,-0.4,-0.4
Luka Jackson,TOR,2022-23,22,82,22,23.4,18.3,8.5,6.1,1.5,0,0.6,0.428,0.305,0.701,23.6,22.1,0.566,-2.8,4.4
Zion Moore,POR,2022-23,35,25,0,20.7,11.2,6.7,3.6,0.7,0.8,1.8,0.469,0.402,0.725,28.4,16.6,0.481,-0.1,1.1
Ja Evans,MIN,2022-23,32,36,9,17.4,13.2,4.8,5.5,0.7,0.7,3.2,0.384,0.411,0.772,15.3,12.2,0.628,-1.1,4.0
Ja Hill,DAL,2022-23,33,69,50,29.1,20.4,5.2,2.3,0.6,0,2.4,0.5,0.302,0.696,15.6,10.4,0.621,1.3,4.7
Jordan Lopez,DET,2022-23,29,37,16,27.9,22.6,6.6,1.9,1.0,1.1,2.5,0.416,0.384,0.735,31.4,15.8,0.585,-3.9,1.5
Andre Cook,MIN,2022-23,28,74,5,27.0,23.2,7.1,1.7,1.6,0.9,1.3,0.498,0.415,0.866,25.2,19.2,0.496,-0.4,-1.3
Cade Phillips,NOP,2022-23,32,65,65,18.8,12.1,6.4,6.7,0.1,0.6,0.6,0.394,0.302,0.878,25.6,16.4,0.485,0.0,1.4
Darius Wilson,DEN,2022-23,37,75,19,27.4,13.9,4.9,8.3,1.4,0.6,2.5,0.457,0.415,0.735,16.5,7.6,0.546,6.1,0.1
Zach Harris,SAC,2022-23,21,29,28,28.6,9.5,8.4,8.4,2.4,0.7,2.9,0.419,0.314,0.728,22.0,17.8,0.598,-4.8,2.4
Jaylen Johnson,MEM,2022-23,20,53,4,19.3,12.6,0.8,0.2,1.8,0.6,1.4,0.425,0.409,0.793,25.4,17.3,0.6,2.3,0.0
Bam Edwards,BOS,2022-23,29,35,23,38,20.9,4.0,5.6,0.9,1.7,2.0,0.437,0.299,0.776,31.3,12.0,0.488,-0.9,1.9
Zion King,BKN,2022-23,20,29,10,36.9,14.0,5.5,0.2,0.5,1.0,3.5,0.442,0.314,0.749,25.8,9.2,0.571,3.3,-0.6
Marcus Morris,MIL,2022-23,31,59,53,16.4,17.7,0.9,1.8,1.6,1.0,1.6,0.499,0.302,0.673,27.4,10.5,0.621,-3.6,3.4
Giannis Mitchell,DET,2022-23,27,48,27,20.0,13.5,4.0,3.6,0.6,0.6,1.5,0.41,0.324,0.75,25.8,-0.4,0.487,-0.7,3.4
Trae Miller,MIA,2022-23,21,62,9,19.0,18.5,7.1,0.8,0.8,0.3,2.5,0.465,0.348,0.68,19.2,18.8,0.481,3.3,2.7
Darius Reed,SAS,2022-23,26,59,17,16.7,12.5,5.1,6.9,0.2,1.0,2.0,0.47,0.304,0.725,28.0,10.4,0.499,-0.7,1.6
Anthony Murphy,HOU,2022-23,22,75,57,13.0,18.5,4.8,2.8,0.9,1.4,1.5,0.522,0.307,0.876,31.8,17.2,0.493,-0.4,3.3
Damian Miller,CHI,2022-23,28,44,39,33.8,19.1,3.7,4.3,1.0,1.1,2.3,0.525,0.316,0.686,18.1,13.1,0.527,-0.8,1.7
DeAndre Roberts,PHX,2022-23,35,44,2,28.8,19.9,4.8,0.9,0.7,1.1,1.0,0.454,0.382,0.871,20.3,9.3,0.518,2.8,1.3
Pascal King,OKC,2022-23,25,53,52,25.5,9.5,0.5,0.2,1.1,0.6,3.2,0.441,0.355,0.666,21.8,14.6,0.647,-2.0,4.6
Bam Morris,SAS,2022-23,25,32,2,38,19.6,10.6,1.9,1.4,0.8,2.6,0.391,0.33,0.696,34.4,17.7,0.601,-2.1,-0.9
LaMelo King,LAL,2022-23,27,49,34,19.9,15.8,0.5,7.4,0.6,0.1,2.0,0.38,0.315,0.886,24.9,17.1,0.555,3.2,2.9
Ja Roberts,BKN,2022-23,20,54,40,19.8,19.6,2.3,3.1,0.6,1.0,4.2,0.408,0.419,0.655,20.5,8.4,0.622,-2.3,2.4
Cade Taylor,UTA,2022-23,23,67,49,32.9,22.6,6.4,5.0,1.6,0.9,2.4,0.427,0.419,0.833,22.1,11.7,0.56,1.1,2.5
Devin Murphy,SAS,2022-23,22,59,20,26.7,13.7,9.0,3.5,1.5,1.6,0.9,0.519,0.384,0.737,21.3,9.7,0.574,2.7,3.2
Jordan Miller,BKN,2022-23,33,22,17,19.8,15.2,4.9,2.8,1.9,0.6,0.3,0.436,0.398,0.7,34.8,11.1,0.583,2.1,1.4
CJ Mitchell,BKN,2022-23,25,54,44,37.5,8.8,2.6,2.0,0.7,0.6,1.0,0.48,0.31,0.665,22.1,13.3,0.633,-0.8,1.3
Donovan Lopez,DEN,2022-23,27,26,2,10.3,12.3,4.8,1.2,1.0,0.7,2.3,0.443,0.346,0.797,28.8,23.2,0.527,0.3,-0.2
Chris Cook,LAL,2022-23,23,30,10,24.5,14.1,6.1,5.4,0.5,1.2,5.4,0.434,0.41,0.882,28.1,16.3,0.571,2.0,3.4
Darius Johnson,DET,2022-23,33,73,43,23.2,11.0,1.2,3.0,1.6,0.4,1.0,0.529,0.39,0.74,30.1,11.9,0.619,4.0,0.4
Tyrese Reed,DET,2022-23,21,75,19,25.7,8.0,5.8,3.2,0.3,0.2,2.2,0.388,0.347,0.814,29.9,19.1,0.54,-0.2,0.7
Tyrese Carter,MIN,2022-23,36,34,16,29.9,12.5,4.3,3.2,0.8,0.3,2.8,0.41,0.305,0.892,24.7,18.0,0.647,0.1,1.5
Andre Campbell,ORL,2022-23,28,39,22,16.1,11.3,6.0,3.5,1.2,0.9,0.3,0.514,0.337,0.915,21.9,15.0,0.538,1.0,0.9
Shai Carter,CHI,2022-23,21,80,63,34.7,15.4,5.0,4.6,1.0,0.6,1.6,0.419,0.39,0.782,19.9,17.8,0.612,-2.6,0.7
Jrue Parker,MIA,2022-23,23,72,44,25.0,14.1,11.1,6.7,1.3,0,2.3,0.404,0.312,0.739,20.5,24.1,0.544,3.6,-4.0
CJ Anderson,PHX,2022-23,36,63,35,27.4,20.9,6.0,1.9,1.8,0.5,1.1,0.535,0.415,0.77,31.9,11.5,0.512,-2.2,0.5
Khris Young,ORL,2022-23,23,63,7,24.1,5.0,8.4,2.2,1.4,0.1,2.6,0.492,0.339,0.867,16.2,20.7,0.608,-4.3,3.6
Jaylen Parker,POR,2022-23,22,80,66,23.6,11.4,7.8,5.7,0.7,1.0,2.5,0.462,0.361,0.733,15.1,16.6,0.614,0.8,5.1
Joel Campbell,DET,2022-23,29,35,24,18.5,3.3,4.1,4.6,1.3,0.9,2.1,0.491,0.306,0.919,28.5,14.4,0.65,-2.5,1.7
Giannis Harris,NOP,2022-23,25,55,6,28.7,8.5,7.1,8.3,1.1,0,2.1,0.5,0.416,0.815,32.2,5.1,0.643,0.2,3.9
Tyrese Murphy,SAC,2022-23,28,73,50,21.1,35.0,6.7,2.7,1.2,1.0,2.4,0.426,0.326,0.79,20.4,18.5,0.511,-2.9,2.3
Julius Adams,DET,2022-23,35,42,10,27.0,6.9,6.5,1.6,0.8,1.0,2.4,0.468,0.367,0.775,18.5,6.7,0.612,0.6,0.1
Bam Johnson,CLE,2022-23,21,26,26,23.7,18.7,6.5,6.1,0.8,1.0,1.6,0.497,0.315,0.698,30.1,8.3,0.548,-1.7,2.2
Nikola Wilson,LAL,2022-23,34,69,38,17.8,14.5,7.4,3.9,0.8,1.3,3.0,0.524,0.341,0.679,30.9,15.0,0.5,-5.6,2.4
Shai Thompson,BOS,2022-23,22,72,12,22.9,12.0,7.8,1.6,0.5,0.3,3.6,0.401,0.384,0.828,29.6,14.3,0.618,3.9,0.6
Chris Wright,WAS,2022-23,34,27,14,24.5,16.8,4.9,2.1,1.0,0.6,2.2,0.384,0.294,0.852,30.9,13.9,0.481,-0.2,2.9
Pascal Mitchell,MIN,2022-23,25,48,24,24.3,11.1,8.1,2.1,1.1,0,2.8,0.501,0.38,0.911,26.1,17.9,0.505,-0.4,2.2
Jrue Nelson,POR,2022-23,26,72,31,22.2,18.6,5.9,0.2,1.0,2.2,2.9,0.502,0.305,0.724,28.4,10.5,0.614,0.7,3.1
Trae Phillips,MIL,2022-23,25,58,46,16.5,11.6,3.3,3.8,0.8,0.4,0.3,0.493,0.388,0.897,21.0,8.5,0.587,-4.6,1.5
DeMar Lopez,MEM,2022-23,25,38,17,33.4,16.8,2.3,4.7,0.1,0.5,2.2,0.493,0.336,0.706,21.8,13.8,0.629,0.3,-1.4
Shai Thompson,OKC,2022-23,26,31,8,13.3,6.0,0.6,5.2,1.0,1.1,2.7,0.538,0.365,0.781,33.2,11.7,0.62,2.3,-1.8
Jrue Allen,WAS,2022-23,23,53,10,29.6,15.5,5.6,6.3,0.7,0.4,2.9,0.399,0.354,0.664,27.0,17.7,0.549,1.0,1.1
Malik Collins,DEN,2022-23,34,35,21,11.6,13.9,6.2,1.9,1.1,0.3,3.2,0.393,0.322,0.919,34.8,20.0,0.514,3.4,1.4
Damian Moore,BOS,2022-23,22,34,32,34.4,2,5.8,4.0,1.6,1.0,2.4,0.425,0.365,0.877,23.1,14.2,0.559,1.4,-2.5
CJ Hill,SAC,2022-23,27,77,55,19.2,23.6,3.2,2.0,2.5,0.5,1.7,0.425,0.35,0.885,28.5,21.0,0.64,-4.6,3.4
Bam Baker,TOR,2022-23,23,21,0,31.5,23.7,11.3,0.2,1.0,1.1,2.5,0.456,0.325,0.855,23.9,14.4,0.607,-0.4,-0.9
Joel Moore,BOS,2022-23,29,29,5,23.5,13.4,8.5,1.8,1.0,1.2,2.7,0.409,0.311,0.873,33.0,14.0,0.494,8.1,3.9
Damian Martin,CLE,2022-23,32,43,12,23.4,14.5,1.6,5.8,1.2,0.8,2.0,0.425,0.338,0.879,21.8,17.9,0.605,3.7,-0.4
Damian Collins,UTA,2022-23,26,66,46,28.7,10.3,4.0,5.2,0.3,0,2.6,0.506,0.285,0.715,26.7,12.4,0.488,2.2,-2.4
Jalen Miller,TOR,2022-23,22,73,21,29.7,16.7,2.8,1.5,1.0,0.1,2.9,0.41,0.367,0.716,33.0,11.8,0.568,-3.6,3.9
Anthony Campbell,MIA,2022-23,30,38,26,26.4,2,4.1,6.2,1.6,0.8,0.6,0.458,0.289,0.713,34.1,20.1,0.633,-2.0,5.2
Marcus Davis,IND,2022-23,29,56,15,15.4,22.1,5.1,0.2,0.6,1.0,0.3,0.428,0.359,0.796,34.1,15.2,0.484,3.2,4.7
Shai Phillips,UTA,2022-23,27,47,36,12.7,12.5,6.8,4.6,1.4,1.1,2.6,0.405,0.391,0.688,16.3,15.7,0.533,3.8,-0.0
Jordan Stewart,BOS,2022-23,23,57,20,27.2,19.0,7.4,0.2,1.0,0.2,1.5,0.507,0.325,0.722,29.9,11.4,0.488,-0.2,-0.7
Joel Green,PHX,2022-23,31,69,38,24.7,21.7,11.2,4.8,0.2,1.5,2.7,0.479,0.378,0.733,16.0,7.4,0.541,-2.2,-2.2
LaMelo Taylor,MIA,2022-23,33,41,21,22.9,11.1,5.5,1.4,0.7,0,0.6,0.48,0.283,0.756,29.0,16.4,0.624,6.1,-2.3
Jalen Thomas,DAL,2022-23,24,57,54,20.7,15.1,6.0,0.2,1.8,0.4,1.4,0.54,0.287,0.656,17.0,16.9,0.567,-3.3,2.0
Marcus Wilson,CHI,2022-23,23,23,2,8.7,19.1,8.1,5.8,1.6,0.1,2.1,0.52,0.318,0.678,29.9,17.1,0.621,-0.6,4.0
Chris Wilson,HOU,2022-23,36,27,23,36.3,5.8,6.3,0.5,0,1.2,2.4,0.41,0.357,0.873,28.9,18.6,0.597,-0.3,-0.6
Jayson Taylor,BOS,2022-23,35,66,30,38,11.9,5.3,3.1,1.3,0.2,1.2,0.393,0.34,0.896,25.2,23.9,0.541,-1.8,3.5
Jalen Anderson,PHX,2022-23,22,27,7,19.4,24.1,9.2,0.2,1.3,0,2.2,0.427,0.316,0.84,16.6,3.0,0.619,-0.6,2.3
James Parker,IND,2022-23,21,55,27,25.6,3.9,5.5,2.0,0.7,0.7,1.9,0.423,0.412,0.83,32.3,15.8,0.576,-0.4,2.9
Fred Thompson,DET,2022-23,27,22,6,11.3,15.7,5.9,4.9,0,0.1,3.4,0.438,0.412,0.784,17.6,18.9,0.603,1.3,2.6
Zach Carter,NOP,2022-23,24,31,25,18.3,12.3,7.6,2.2,0.9,0.1,0.4,0.534,0.322,0.653,26.0,18.9,0.593,1.9,3.2
DeAndre Young,TOR,2022-23,31,49,16,19.4,7.5,5.5,3.6,1.8,0.6,2.6,0.383,0.317,0.698,24.4,15.9,0.485,0.5,3.9
Jordan Edwards,PHX,2022-23,29,50,45,36.8,16.7,3.5,0.2,1.3,0.5,0.9,0.432,0.339,0.842,15.7,13.5,0.565,1.3,1.9
Khris Thomas,BKN,2022-23,22,58,52,22.1,21.2,1.8,4.8,1.4,0.8,1.8,0.382,0.395,0.714,21.4,13.5,0.512,-0.9,2.6
Brandon Phillips,CHA,2022-23,21,44,43,13.9,13.7,6.1,0.2,1.1,0.9,2.7,0.402,0.384,0.823,27.9,11.2,0.561,-0.0,1.6
Jrue Hill,ORL,2022-23,24,34,1,12.0,10.6,10.4,1.7,1.2,0,0.3,0.436,0.29,0.682,26.7,12.0,0.521,1.0,2.7
Julius Turner,SAC,2022-23,24,30,26,30.1,16.0,5.9,5.6,0.9,0.6,1.5,0.386,0.379,0.679,26.9,16.7,0.612,1.8,0.5
Kyle Hill,MIN,2022-23,27,54,14,22.4,10.5,5.2,1.0,1.6,0.4,3.8,0.432,0.341,0.666,17.7,15.0,0.582,0.4,1.1
Jrue Jackson,CLE,2022-23,34,66,20,28.7,24.7,7.1,7.8,1.7,0.8,2.5,0.483,0.388,0.743,17.7,18.9,0.609,-2.5,1.0
Kevin Murphy,MEM,2022-23,22,40,5,26.4,16.0,6.0,3.2,0,0.5,1.5,0.43,0.327,0.693,29.7,19.4,0.622,1.2,-0.9
LaMelo Anderson,CLE,2022-23,22,21,2,10.6,24.9,2.8,0.2,0.6,0,1.7,0.479,0.288,0.693,21.6,15.1,0.51,-3.5,4.1
Jalen Green,CHA,2022-23,19,81,36,28.0,12.4,2.4,1.2,1.2,0.6,2.6,0.46,0.379,0.786,31.7,9.2,0.486,-1.9,-0.5
Pascal Brown,NOP,2022-23,25,40,12,24.5,2,8.3,6.8,0.8,1.0,1.6,0.504,0.403,0.717,29.3,19.1,0.55,-0.8,-1.0
Donovan Brown,LAL,2022-23,32,24,13,18.6,5.5,4.9,5.4,0.8,0.6,3.2,0.39,0.304,0.905,29.3,16.0,0.589,0.7,1.0
Kyle Baker,SAC,2022-23,23,67,61,10.3,9.5,7.5,5.2,1.0,0,1.4,0.445,0.342,0.69,34.4,10.2,0.529,4.4,0.8
Giannis Evans,ORL,2022-23,29,58,27,27.6,17.8,6.8,5.1,0.9,0.3,0.7,0.432,0.293,0.699,32.6,9.0,0.574,-0.9,0.3
Jalen Thomas,SAC,2022-23,27,41,12,20.5,9.2,1.3,4.5,1.0,1.0,2.1,0.445,0.296,0.82,21.9,16.6,0.634,-5.9,-0.6
Marcus Evans,OKC,2022-23,27,79,77,32.3,26.2,5.7,3.9,1.4,0.7,1.9,0.412,0.35,0.672,18.6,9.6,0.609,-2.7,2.8
Ja Young,MIL,2022-23,21,60,26,34.1,21.6,4.6,1.0,1.6,0.8,2.2,0.42,0.403,0.854,23.6,28.5,0.573,-0.6,3.9
Bam Campbell,MEM,2022-23,25,64,1,25.5,19.2,9.5,4.5,1.5,1.5,2.6,0.427,0.341,0.774,17.6,9.8,0.601,0.9,-0.1
Tyrese Evans,MIA,2022-23,32,49,0,29.8,16.9,7.6,0.3,1.0,0.1,1.7,0.546,0.372,0.909,34.7,21.1,0.569,1.5,1.9
Damian Roberts,ATL,2022-23,31,20,0,19.8,18.1,0.5,2.4,1.6,1.3,1.5,0.532,0.309,0.741,17.3,12.7,0.579,-0.1,2.6
Brandon Parker,ATL,2022-23,35,37,29,15.6,5.6,6.3,5.3,1.3,0.8,3.3,0.421,0.332,0.688,27.5,17.0,0.56,4.3,-0.6
Jayson Jackson,IND,2022-23,24,79,37,29.2,12.9,0.8,2.3,0.3,0,1.9,0.498,0.415,0.737,30.4,11.1,0.493,3.3,-1.5
Donovan Baker,LAL,2022-23,34,75,73,12.9,2.3,3.0,5.9,0.9,0.3,2.9,0.479,0.373,0.917,22.5,16.3,0.576,0.4,0.6
Pascal Baker,MIL,2022-23,33,38,9,34.1,22.3,5.9,4.7,1.3,0,1.6,0.528,0.342,0.765,19.0,16.7,0.569,-2.6,2.1
Marcus White,LAL,2022-23,28,61,18,24.5,14.9,8.0,6.7,0.8,1.9,2.3,0.435,0.361,0.736,24.6,5.4,0.583,1.1,2.7
Luka Allen,POR,2022-23,23,72,32,36.5,17.9,3.4,1.6,1.0,1.0,3.7,0.517,0.41,0.785,34.8,17.4,0.63,-2.5,-2.5
Andre Baker,PHI,2022-23,28,42,2,30.3,2,6.0,6.7,1.7,0.1,1.3,0.479,0.407,0.878,29.8,12.8,0.578,-2.5,1.6
Julius Edwards,LAL,2022-23,32,21,0,15.7,15.4,3.3,5.7,1.0,0.3,3.3,0.493,0.387,0.888,20.0,13.5,0.637,2.6,1.7
Cade Miller,PHI,2022-23,32,78,10,27.7,12.8,11.0,0.2,0.9,1.5,1.1,0.382,0.358,0.704,15.4,10.6,0.532,0.9,3.5
Trae Adams,DAL,2022-23,28,50,3,19.1,15.4,7.4,2.1,0.9,1.7,2.3,0.458,0.327,0.905,32.4,12.4,0.533,1.1,0.4
Domantas Jackson,PHX,2022-23,26,77,13,18.2,18.9,3.3,8.1,1.9,0,1.1,0.403,0.334,0.882,26.8,14.8,0.527,1.8,1.5
Zach Allen,HOU,2022-23,26,81,79,24.5,20.1,2.3,2.9,1.2,0.9,2.7,0.461,0.307,0.911,17.8,19.7,0.614,-0.1,-1.3
Marcus Parker,SAS,2022-23,23,45,44,26.1,15.2,9.7,3.0,1.8,0.4,3.7,0.398,0.386,0.672,34.6,13.9,0.609,-2.9,-0.2
Cade Hill,ORL,2022-23,20,26,15,28.1,9.1,3.0,0.2,2.0,0.5,0.8,0.545,0.362,0.735,33.6,21.6,0.514,-2.9,3.0
Cade Harris,POR,2022-23,19,45,24,21.0,10.6,9.0,0.2,1.4,0.8,1.2,0.528,0.399,0.865,17.4,19.3,0.644,1.4,0.8
Brandon Reed,MEM,2022-23,25,59,38,28.0,14.2,10.6,8.2,0,0,3.1,0.511,0.295,0.819,24.5,14.9,0.639,1.7,3.2
CJ King,SAS,2022-23,25,47,42,24.0,13.9,4.4,2.3,0.8,0.6,1.9,0.529,0.342,0.846,33.5,12.7,0.501,-5.9,-0.3
Damian Green,UTA,2022-23,27,36,25,28.5,22.8,8.6,3.0,1.9,0.5,2.5,0.506,0.381,0.687,27.2,11.1,0.559,0.3,0.8
LaMelo Campbell,LAC,2022-23,27,75,16,22.5,18.4,3.5,5.6,1.5,0.5,1.2,0.478,0.39,0.729,28.8,21.1,0.605,1.4,-0.2
Malik Hill,LAL,2022-23,24,59,51,33.5,17.5,3.8,1.8,0.4,0,1.1,0.412,0.393,0.871,32.0,13.0,0.587,-3.6,1.0
Tyrese Murphy,CHA,2022-23,33,22,17,24.4,12.2,4.8,0.3,0.7,0.7,1.2,0.38,0.336,0.873,17.8,20.9,0.542,1.7,-0.3
Jordan Mitchell,IND,2022-23,27,81,34,28.8,11.0,2.6,2.7,0.8,0.5,0.4,0.4,0.402,0.774,22.0,2.0,0.535,3.2,2.6
Luka Murphy,MIL,2022-23,26,75,8,28.2,5.3,4.7,3.4,0.1,0.6,1.7,0.522,0.3,0.834,17.5,20.0,0.488,1.4,-1.5
Darius Edwards,LAC,2022-23,24,50,4,38,4.0,3.7,2.0,0.5,0.2,0.4,0.409,0.28,0.747,16.9,17.4,0.637,-0.4,5.3
Tyler Morris,GSW,2022-23,23,27,5,26.9,9.3,5.8,5.7,0.1,0,2.7,0.546,0.359,0.79,23.3,13.1,0.524,-3.1,-0.2
Jrue Campbell,SAC,2022-23,23,33,13,21.7,20.6,10.7,4.8,1.6,0.4,1.1,0.402,0.332,0.704,17.4,13.6,0.609,0.4,5.1
CJ Hill,NOP,2022-23,22,74,39,34.6,11.3,1.0,9.5,0.9,0.8,3.3,0.442,0.286,0.679,30.4,16.1,0.506,-0.9,0.5
Andre Phillips,PHI,2022-23,26,58,23,35.1,16.2,3.5,5.0,1.4,0.7,2.0,0.505,0.382,0.75,25.0,15.0,0.609,-4.0,-0.0
Brandon Hill,GSW,2022-23,29,78,41,21.0,13.7,1.5,5.0,1.0,1.0,2.0,0.527,0.353,0.894,21.3,13.2,0.504,2.1,2.8
Shai Taylor,SAS,2022-23,27,35,7,13.1,25.1,6.0,0.7,0.3,0.4,2.5,0.445,0.369,0.744,21.0,13.2,0.522,-5.7,2.3
Pascal Thompson,UTA,2022-23,23,29,4,23.8,8.0,4.8,4.7,0.4,1.1,2.1,0.417,0.34,0.862,28.3,15.3,0.516,-0.9,1.9
Chris Wilson,ATL,2022-23,24,72,36,15.1,17.3,3.2,0.7,0.7,1.2,1.6,0.383,0.33,0.823,16.8,20.2,0.635,10.7,0.1
DeAndre Green,MIN,2022-23,37,37,14,24.4,16.6,8.3,0.2,1.1,1.5,2.6,0.466,0.352,0.828,17.2,22.5,0.62,1.0,2.6
Malik Evans,TOR,2022-23,30,57,45,36.2,14.7,7.9,7.9,1.1,1.0,2.2,0.535,0.316,0.805,29.0,14.7,0.51,0.3,4.0
LaMelo Jackson,TOR,2022-23,20,38,16,27.8,25.8,3.6,1.6,1.0,0.1,2.6,0.476,0.413,0.848,18.8,23.1,0.482,1.1,4.0
Andre Cook,TOR,2022-23,24,51,43,30.1,6.8,5.8,1.4,0.2,0,3.2,0.497,0.282,0.877,23.5,17.7,0.527,-1.8,0.4
Kevin Carter,GSW,2022-23,25,36,5,14.7,12.2,1.4,2.7,0.4,0.3,3.5,0.474,0.381,0.775,29.8,15.1,0.52,-0.7,1.9
Zion Davis,OKC,2022-23,23,37,6,19.6,7.6,5.3,1.7,1.5,0.4,3.5,0.393,0.313,0.806,29.9,7.2,0.6,-3.3,-0.6
Nikola Evans,OKC,2022-23,21,46,37,10.2,10.1,2.1,6.4,0.3,0.3,0.8,0.398,0.335,0.812,19.8,16.5,0.557,2.5,1.1
Bam Reed,OKC,2022-23,34,20,0,30.8,20.9,4.5,0.2,1.4,0.4,3.4,0.472,0.381,0.711,25.8,4.8,0.534,-1.2,7.3
Jalen Young,NOP,2022-23,24,68,19,21.3,12.3,1.2,4.2,0.6,0.2,4.1,0.479,0.369,0.866,25.2,12.3,0.496,-0.2,3.0
Donovan Taylor,IND,2022-23,23,28,5,35.9,21.5,4.2,3.6,1.2,0,1.1,0.468,0.378,0.685,30.9,22.2,0.525,3.7,2.7
Andre Anderson,HOU,2022-23,20,24,4,28.1,7.7,5.9,1.2,0.7,0.2,3.3,0.501,0.392,0.842,26.1,15.4,0.573,-3.6,0.6
Tyrese Phillips,LAC,2022-23,22,42,7,24.4,20.4,5.5,5.3,0.8,1.1,2.0,0.402,0.397,0.828,29.1,12.3,0.531,-2.3,-0.5
Chris Young,CHA,2022-23,20,60,21,15.1,13.9,0.5,2.8,0.9,1.1,1.3,0.408,0.398,0.735,21.3,13.6,0.511,-1.7,1.1
Fred Martin,DET,2022-23,22,42,33,26.5,20.5,5.0,2.8,1.7,0.5,1.7,0.46,0.281,0.755,29.4,14.1,0.58,-1.6,0.8
Pascal Thompson,LAL,2022-23,30,22,2,15.4,12.9,7.6,2.3,0.3,1.0,5.2,0.481,0.295,0.875,29.9,23.5,0.606,1.4,-1.1
DeMar White,MIL,2022-23,25,42,11,26.0,11.1,4.2,0.2,0.8,0.4,3.2,0.412,0.329,0.758,23.5,14.5,0.495,-2.1,3.6
Chris Stewart,BOS,2022-23,30,78,49,28.5,3.0,3.5,3.7,2.5,0,1.9,0.442,0.295,0.742,16.7,9.7,0.557,0.9,2.5
Jalen Harris,CHA,2022-23,22,52,10,20.7,14.8,4.8,1.8,0.6,0.7,5.2,0.55,0.325,0.74,30.2,12.5,0.514,-1.4,4.4
Giannis Phillips,CHI,2022-23,27,78,19,22.3,14.7,1.2,2.2,0.4,1.3,2.6,0.383,0.373,0.826,27.8,16.9,0.501,-3.0,3.9
Jalen Baker,ORL,2022-23,33,45,28,9.3,4.2,4.8,7.7,1.8,0.5,1.0,0.414,0.303,0.87,16.2,19.2,0.574,2.4,3.2
LaMelo Allen,UTA,2022-23,20,61,2,36.9,6.6,6.1,4.3,1.0,0.5,0.9,0.451,0.375,0.651,20.6,13.5,0.645,-1.2,2.3
Joel Anderson,MIN,2022-23,24,40,17,23.5,14.2,4.8,0.2,0.1,0.6,3.1,0.421,0.317,0.861,20.1,18.5,0.495,-4.8,2.2
James Martin,POR,2022-23,28,29,14,33.8,19.3,5.5,4.2,0.3,0.6,1.0,0.464,0.293,0.683,34.9,24.5,0.497,-4.3,-0.9
Jrue Campbell,MIA,2022-23,24,66,38,19.1,6.9,2.7,0.5,1.1,0.5,1.4,0.538,0.309,0.797,15.5,24.1,0.576,-4.1,2.3
Nikola Phillips,POR,2022-23,28,24,23,16.1,20.0,5.0,0.2,1.1,0.3,2.3,0.423,0.387,0.692,18.4,10.3,0.512,0.4,3.5
Jalen Morris,LAL,2022-23,30,58,27,28.7,15.5,4.6,2.6,0.6,0.5,1.8,0.546,0.291,0.89,31.9,8.0,0.594,2.1,1.7
Zach Young,BKN,2022-23,26,67,36,31.6,7.6,0.5,2.9,1.0,1.5,1.3,0.51,0.395,0.894,15.9,12.2,0.509,6.6,1.3
Malik Wilson,BKN,2022-23,28,54,42,20.6,8.1,5.7,3.0,1.3,0.5,3.5,0.488,0.415,0.74,17.1,15.8,0.581,0.6,2.8
Trae Miller,NOP,2022-23,33,58,41,22.5,13.4,0.5,2.7,1.3,0.1,3.0,0.514,0.299,0.887,34.2,22.9,0.523,-1.4,8.0
Devin Turner,WAS,2022-23,30,70,35,20.0,18.6,2.1,2.9,0.1,0.8,2.3,0.454,0.399,0.776,22.2,17.0,0.65,-3.5,-1.3
Jayson White,MIA,2022-23,23,80,4,33.8,14.0,10.4,5.2,1.1,0.8,2.6,0.483,0.41,0.722,17.4,14.0,0.583,-4.8,-0.7
Shai Young,MEM,2022-23,24,43,27,22.7,10.5,3.6,4.9,1.2,0.9,1.8,0.439,0.358,0.786,32.9,15.8,0.579,-2.8,3.5
Giannis Thomas,IND,2022-23,23,48,31,16.9,15.2,8.0,7.1,0.7,1.0,2.2,0.456,0.365,0.914,29.1,7.8,0.486,2.0,1.0
Kevin Johnson,BKN,2022-23,37,38,26,21.5,8.1,4.5,1.6,1.4,0.8,0.5,0.5,0.346,0.813,24.4,8.5,0.523,1.5,1.1
CJ Wilson,CHI,2022-23,27,65,42,38,24.6,0.5,6.4,0.3,1.4,0.3,0.438,0.392,0.783,18.1,13.8,0.609,4.4,1.5
Joel Nelson,CLE,2022-23,21,73,50,38,23.2,1.5,0.4,1.3,0.6,0.8,0.43,0.373,0.733,25.4,13.7,0.537,2.4,1.0
Pascal Jackson,PHX,2022-23,22,80,2,23.2,23.2,6.0,6.3,0.8,1.0,3.2,0.449,0.36,0.804,18.0,20.6,0.582,1.4,1.2
